Timestamp,Region,RawOCRResult
2025-04-18 20:53:21,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.787990015271008)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999724701262255))]"
2025-04-18 20:53:57,Temperature,"[([[np.int32(15), np.int32(19)], [np.int32(128), np.int32(19)], [np.int32(128), np.int32(70)], [np.int32(15), np.int32(70)]], '14.49', np.float64(0.5415179687211915))]"
2025-04-18 20:53:58,WeatherDesc,"[([[np.int32(129), np.int32(13)], [np.int32(313), np.int32(13)], [np.int32(313), np.int32(55)], [np.int32(129), np.int32(55)]], '2 NW 2.3 m/s', np.float64(0.8730821529347705))]"
2025-04-18 20:53:59,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7875608232138518))]"
2025-04-18 20:54:00,GameTime,"[([[np.int32(2), 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [np.int32(2), np.int32(30)]], '22.17', np.float64(0.7504130711571416))]"
2025-04-18 20:54:01,FishName,"[([[np.int32(54), np.int32(58)], [np.int32(180), np.int32(58)], [np.int32(180), np.int32(106)], [np.int32(54), np.int32(106)]], 'Perch', np.float64(0.9999909369526029))]"
2025-04-18 20:54:02,FishWeight,"[([[np.int32(327), np.int32(13)], [np.int32(399), np.int32(13)], [np.int32(399), np.int32(49)], [np.int32(327), np.int32(49)]], '269g', np.float64(0.9959126114845276))]"
2025-04-18 20:54:03,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.7822457934415935)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999716140378477))]"
2025-04-18 20:54:12,Temperature,"[([[np.int32(16), np.int32(22)], [np.int32(114), np.int32(22)], [np.int32(114), np.int32(70)], [np.int32(16), np.int32(70)]], '14.2', np.float64(0.8698152918937353))]"
2025-04-18 20:54:13,WeatherDesc,"[([[np.int32(129), np.int32(13)], [np.int32(313), np.int32(13)], [np.int32(313), np.int32(55)], [np.int32(129), np.int32(55)]], '2 NW 2.3 m/s', np.float64(0.962766905355522))]"
2025-04-18 20:54:14,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.8010675862542532))]"
2025-04-18 20:54:15,GameTime,"[([[np.int32(2), 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [np.int32(2), np.int32(30)]], '22.17', np.float64(0.7504130711571416))]"
2025-04-18 20:54:16,FishName,"[([[np.int32(50), np.int32(52)], [np.int32(397), np.int32(52)], [np.int32(397), np.int32(121)], [np.int32(50), np.int32(121)]], 'Chinese Sleeper', np.float64(0.881638633808906))]"
2025-04-18 20:54:17,FishWeight,"[([[np.float64(332.00649859892917), np.float64(6.12534453582382)], [np.float64(404.82540628420537), np.float64(17.83112585760392)], [np.float64(397.99350140107083), np.float64(52.87465546417618)], [np.float64(325.17459371579463), np.float64(42.16887414239608)]], '136g', np.float64(0.9685028587489998))]"
2025-04-18 20:54:18,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.8073915328441886)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.999972289897113))]"
2025-04-18 20:55:23,Temperature,"[([[np.int32(16), np.int32(20)], [np.int32(128), np.int32(20)], [np.int32(128), np.int32(70)], [np.int32(16), np.int32(70)]], '13.20', np.float64(0.7150686377868012))]"
2025-04-18 20:55:24,WeatherDesc,"[([[np.int32(129), np.int32(13)], [np.int32(313), np.int32(13)], [np.int32(313), np.int32(55)], [np.int32(129), np.int32(55)]], '2 NW 2.5 m/s', np.float64(0.9624420965423468))]"
2025-04-18 20:55:25,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.8010675862542532))]"
2025-04-18 20:55:26,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '22.50', np.float64(0.9989693094119557))]"
2025-04-18 20:55:27,FishName,"[([[np.int32(54), np.int32(58)], [np.int32(180), np.int32(58)], [np.int32(180), np.int32(106)], [np.int32(54), np.int32(106)]], 'Perch', np.float64(0.9999909369526029))]"
2025-04-18 20:55:28,FishWeight,"[([[np.int32(328), np.int32(16)], [np.int32(398), np.int32(16)], [np.int32(398), np.int32(48)], [np.int32(328), np.int32(48)]], '681g', np.float64(0.9947238966955118))]"
2025-04-18 20:55:29,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.8179753766245201)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999715239232679))]"
2025-04-18 21:04:08,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(72)], [np.int32(12), np.int32(72)]], '939', np.float64(0.24089652625671315))]"
2025-04-18 21:04:09,WeatherDesc,"[([[np.int32(135), np.int32(13)], [np.int32(177), np.int32(13)], [np.int32(177), np.int32(55)], [np.int32(135), np.int32(55)]], '2', np.float64(0.9618591526129059)), ([[np.int32(184), np.int32(20)], [np.int32(304), np.int32(20)], [np.int32(304), np.int32(48)], [np.int32(184), np.int32(48)]], 'W 2.8 mls', np.float64(0.6260635099326372))]"
2025-04-18 21:04:11,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.8131921187645682))]"
2025-04-18 21:04:12,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '00.40', np.float64(0.9996922774604259))]"
2025-04-18 21:04:13,FishName,"[([[np.int32(54), np.int32(56)], [np.int32(176), np.int32(56)], [np.int32(176), np.int32(106)], [np.int32(54), np.int32(106)]], 'Ruffe', np.float64(0.9999903505197903))]"
2025-04-18 21:04:14,FishWeight,"[([[np.int32(343), np.int32(15)], [np.int32(401), np.int32(15)], [np.int32(401), np.int32(51)], [np.int32(343), np.int32(51)]], '75g', np.float64(0.5372928470626827))]"
2025-04-18 21:04:15,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.7969414942622272)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999701271469451))]"
2025-04-18 21:04:25,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(72)], [np.int32(12), np.int32(72)]], '9.28', np.float64(0.41566493075168626))]"
2025-04-18 21:04:25,WeatherDesc,"[([[np.int32(135), np.int32(11)], [np.int32(177), np.int32(11)], [np.int32(177), np.int32(55)], [np.int32(135), np.int32(55)]], '2', np.float64(0.9913756443764363)), ([[np.int32(184), np.int32(20)], [np.int32(304), np.int32(20)], [np.int32(304), np.int32(48)], [np.int32(184), np.int32(48)]], 'W 2.8 mls', np.float64(0.7193292900006386))]"
2025-04-18 21:04:27,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7875608232138518))]"
2025-04-18 21:04:28,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '23.44', np.float64(0.7383638527361667))]"
2025-04-18 21:04:29,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(176), np.int32(56)], [np.int32(176), np.int32(106)], [np.int32(52), np.int32(106)]], 'Chub', np.float64(0.6605173886628498))]"
2025-04-18 21:04:30,FishWeight,"[([[np.int32(328), np.int32(16)], [np.int32(398), np.int32(16)], [np.int32(398), np.int32(48)], [np.int32(328), np.int32(48)]], '621g', np.float64(0.9982369542121887))]"
2025-04-18 21:04:31,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.7520047219521329)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.999971704152425))]"
2025-04-18 21:09:05,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(70)], [np.int32(12), np.int32(70)]], '8.20', np.float64(0.6406096287982259))]"
2025-04-18 21:09:06,WeatherDesc,"[([[np.int32(135), np.int32(13)], [np.int32(177), np.int32(13)], [np.int32(177), np.int32(55)], [np.int32(135), np.int32(55)]], '2', np.float64(0.9862330236703798)), ([[np.int32(184), np.int32(20)], [np.int32(304), np.int32(20)], [np.int32(304), np.int32(48)], [np.int32(184), np.int32(48)]], 'W 2.9 m/s', np.float64(0.7484308866112072))]"
2025-04-18 21:09:08,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7875608232138518))]"
2025-04-18 21:09:09,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '02.45', np.float64(0.7005475813156224))]"
2025-04-18 21:09:10,FishName,"[([[np.int32(54), np.int32(58)], [np.int32(196), np.int32(58)], [np.int32(196), np.int32(106)], [np.int32(54), np.int32(106)]], 'Bream', np.float64(0.5698617005040816))]"
2025-04-18 21:09:11,FishWeight,"[([[np.int32(309), np.int32(13)], [np.int32(401), np.int32(13)], [np.int32(401), np.int32(51)], [np.int32(309), np.int32(51)]], '1536g', np.float64(0.9827019068606129))]"
2025-04-18 21:09:12,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.7776209197915167)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999699469176964))]"
2025-04-18 21:09:22,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(70)], [np.int32(12), np.int32(70)]], '8.20', np.float64(0.5904433759719965))]"
2025-04-18 21:09:22,WeatherDesc,"[([[np.int32(135), np.int32(13)], [np.int32(177), np.int32(13)], [np.int32(177), np.int32(55)], [np.int32(135), np.int32(55)]], '2', np.float64(0.9872758051390065)), ([[np.int32(184), np.int32(20)], [np.int32(304), np.int32(20)], [np.int32(304), np.int32(48)], [np.int32(184), np.int32(48)]], 'W 2.9 m/s', np.float64(0.6317321041917323))]"
2025-04-18 21:09:24,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.8010675862542532))]"
2025-04-18 21:09:25,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '03.58', np.float64(0.999792347156636))]"
2025-04-18 21:09:26,FishName,"[([[np.int32(54), np.int32(58)], [np.int32(180), np.int32(58)], [np.int32(180), np.int32(106)], [np.int32(54), np.int32(106)]], 'Perch', np.float64(0.9999909369526029))]"
2025-04-18 21:09:27,FishWeight,"[([[np.int32(327), np.int32(15)], [np.int32(401), np.int32(15)], [np.int32(401), np.int32(51)], [np.int32(327), np.int32(51)]], '3889', np.float64(0.5237635374069214))]"
2025-04-18 21:09:28,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.8436018061507211)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999706678346287))]"
2025-04-18 21:18:43,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(70)], [np.int32(12), np.int32(70)]], '9.20', np.float64(0.6041320862117491))]"
2025-04-18 21:18:44,WeatherDesc,"[([[np.int32(135), np.int32(11)], [np.int32(307), np.int32(11)], [np.int32(307), np.int32(55)], [np.int32(135), np.int32(55)]], '2 W 2.4 m/s ', np.float64(0.20878491844574326))]"
2025-04-18 21:18:46,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.8074822077805323))]"
2025-04-18 21:18:47,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '04.58', np.float64(0.9985367253284282))]"
2025-04-18 21:18:48,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9986718255818889))]"
2025-04-18 21:18:49,FishWeight,"[([[np.float64(329.9563638994289), np.float64(8.138546427886935)], [np.float64(403.8441023725), np.float64(18.894162331198636)], [np.float64(398.0436361005711), np.float64(52.861453572113064)], [np.float64(323.1558976275), np.float64(42.105837668801364)]], '349g', np.float64(0.5016725084262933))]"
2025-04-18 21:18:50,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.747380327877002)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999732360998365))]"
2025-04-18 21:19:01,Temperature,"[([[np.int32(12), np.int32(20)], [np.int32(102), np.int32(20)], [np.int32(102), np.int32(72)], [np.int32(12), np.int32(72)]], '9.39', np.float64(0.2783749775645716))]"
2025-04-18 21:19:02,WeatherDesc,"[([[np.int32(135), np.int32(13)], [np.int32(177), np.int32(13)], [np.int32(177), np.int32(55)], [np.int32(135), np.int32(55)]], '2', np.float64(0.9619153889809837)), ([[np.int32(184), np.int32(18)], [np.int32(304), np.int32(18)], [np.int32(304), np.int32(49)], [np.int32(184), np.int32(49)]], 'W 2.4 m/s', np.float64(0.6679935562428372))]"
2025-04-18 21:19:04,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7961294529462702))]"
2025-04-18 21:19:04,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '04.59', np.float64(0.9976207236282242))]"
2025-04-18 21:19:05,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9376457483859812))]"
2025-04-18 21:19:06,FishWeight,"[([[np.int32(329), np.int32(13)], [np.int32(399), np.int32(13)], [np.int32(399), np.int32(49)], [np.int32(329), np.int32(49)]], '745g', np.float64(0.9946102499961853))]"
2025-04-18 21:19:07,BaitInfo,"[([[0, np.int32(4)], [np.int32(52), np.int32(4)], [np.int32(52), np.int32(30)], [0, np.int32(30)]], 'Bait', np.float64(0.7997372688613172)), ([[np.int32(34), np.int32(30)], [np.int32(158), np.int32(30)], [np.int32(158), np.int32(60)], [np.int32(34), np.int32(60)]], 'Redworm', np.float64(0.9999729206989607))]"
2025-04-18 21:27:11,Temperature,"[([[np.int32(16), np.int32(20)], [np.int32(128), np.int32(20)], [np.int32(128), np.int32(70)], [np.int32(16), np.int32(70)]], '11.50', np.float64(0.489693156503939))]"
2025-04-18 21:27:12,WeatherDesc,"[([[np.int32(167), np.int32(13)], [np.int32(273), np.int32(13)], [np.int32(273), np.int32(55)], [np.int32(167), np.int32(55)]], '23 Calm', np.float64(0.9386445290015178))]"
2025-04-18 21:27:14,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7643038208772254))]"
2025-04-18 21:27:15,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '11.08', np.float64(0.9987899440620984))]"
2025-04-18 21:27:16,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9376457483859812))]"
2025-04-18 21:27:17,FishWeight,"[([[np.int32(295), np.int32(13)], [np.int32(401), np.int32(13)], [np.int32(401), np.int32(51)], [np.int32(295), np.int32(51)]], '16816g', np.float64(0.9854927703972683))]"
2025-04-18 21:27:18,BaitInfo,"[([[0, np.int32(4)], [np.int32(54), np.int32(4)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.5480743478860107)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9632434513971733)), ([[np.int32(33), np.int32(53)], [np.int32(285), np.int32(53)], [np.int32(285), np.int32(95)], [np.int32(33), np.int32(95)]], 'Fresh raspberries 10', np.float64(0.7564787449398857))]"
2025-04-18 21:29:12,Temperature,"[([[np.int32(16), np.int32(22)], [np.int32(112), np.int32(22)], [np.int32(112), np.int32(70)], [np.int32(16), np.int32(70)]], '12.3', np.float64(0.9912466981948524))]"
2025-04-18 21:29:13,WeatherDesc,"[([[np.int32(165), np.int32(13)], [np.int32(273), np.int32(13)], [np.int32(273), np.int32(55)], [np.int32(165), np.int32(55)]], '23 Calm', np.float64(0.6486358298158925))]"
2025-04-18 21:29:15,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7840210824053268))]"
2025-04-18 21:29:16,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '12.18', np.float64(0.8329790499249579))]"
2025-04-18 21:29:17,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(394), np.int32(56)], [np.int32(394), np.int32(106)], [np.int32(52), np.int32(106)]], 'Common Roach', np.float64(0.9993983779255683))]"
2025-04-18 21:29:18,FishWeight,"[([[np.float64(328.92942454485564), np.float64(9.145928361480237)], [np.float64(403.8441023725), np.float64(18.894162331198636)], [np.float64(398.07057545514436), np.float64(52.85407163851976)], [np.float64(323.1558976275), np.float64(42.105837668801364)]], '596g', np.float64(0.9811505675315857))]"
2025-04-18 21:29:19,BaitInfo,"[([[0, np.int32(4)], [np.int32(54), np.int32(4)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.6155105420066649)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9682589680195912)), ([[np.int32(33), np.int32(53)], [np.int32(285), np.int32(53)], [np.int32(285), np.int32(95)], [np.int32(33), np.int32(95)]], 'Fresh raspberries 10', np.float64(0.7805974757389001))]"
2025-04-18 21:32:28,Temperature,"[([[np.int32(15), np.int32(18)], [np.int32(129), np.int32(18)], [np.int32(129), np.int32(71)], [np.int32(15), np.int32(71)]], '13.2', np.float64(0.6372696711562216))]"
2025-04-18 21:32:29,WeatherDesc,"[([[np.int32(165), np.int32(11)], [np.int32(273), np.int32(11)], [np.int32(273), np.int32(55)], [np.int32(165), np.int32(55)]], '23 Calm', np.float64(0.8768080657335161))]"
2025-04-18 21:32:31,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.7685045497398294))]"
2025-04-18 21:32:32,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '13.00', np.float64(0.9999804877800417))]"
2025-04-18 21:32:33,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9376457483859812))]"
2025-04-18 21:32:34,FishWeight,"[([[np.int32(327), np.int32(12)], [np.int32(402), np.int32(12)], [np.int32(402), np.int32(52)], [np.int32(327), np.int32(52)]], '276g', np.float64(0.9883740544319153))]"
2025-04-18 21:32:35,BaitInfo,"[([[0, np.int32(4)], [np.int32(54), np.int32(4)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.6448972612904552)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9702630587736196)), ([[np.int32(33), np.int32(53)], [np.int32(285), np.int32(53)], [np.int32(285), np.int32(95)], [np.int32(33), np.int32(95)]], 'Fresh raspberries 10', np.float64(0.8184160859455443))]"
